,Unnamed: 0,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.val_MAE,metrics.loss,metrics.val_MSE,metrics.test_MSE,metrics.val_RMSE,metrics.mse,metrics.test_MAE,metrics.test_RMSE,metrics.best_val_RMSE,params.shuffle,params.opt_beta_1,params.opt_learning_rate,params.opt_epsilon,params.kernel_weight,params.opt_decay,params.sample_weight,params.kernel_regularizer,params.validation_batch_size,params.steps_per_epoch,params.class_weight,params.use_multiprocessing,params.opt_name,params.opt_amsgrad,params.learning_rate,params.num_units,params.epochs,params.validation_steps,params.workers,params.max_queue_size,params.batch_size,params.validation_split,params.activation,params.num_layers,params.validation_freq,params.initial_epoch,params.opt_beta_2,tags.mlflow.log-model.history,tags.mlflow.source.type,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit,tags.mlflow.parentRunId,tags.best_run,tags.mlflow.runName
20,20,c5b392d236c94af798951dff2913fef4,1,FINISHED,./mlruns/1/c5b392d236c94af798951dff2913fef4/artifacts,2022-04-05 12:13:11.712000+00:00,2022-04-05 12:13:45.763000+00:00,0.33706853,8.907743453979492,0.1655986,0.16545936,0.580576,0.1685778796672821,0.3278368,0.5725704,,True,0.9,0.01,1e-07,0.1,0.0,None,l2,None,None,None,False,Adam,False,0.01,108.0,1.0,None,1.0,10.0,None,0.0,relu,17.0,1.0,0.0,0.999,"[{""run_id"": ""c5b392d236c94af798951dff2913fef4"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:13:35.886264"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""53f1b93e841c482eb42df0697dd12034""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
21,21,27ca2fa090d44f8286439d29362999ca,1,FINISHED,./mlruns/1/27ca2fa090d44f8286439d29362999ca/artifacts,2022-04-05 12:12:59.667000+00:00,2022-04-05 12:13:10.424000+00:00,0.2886504,0.4851597547531128,0.1333889,0.11186348,0.53726196,0.1354949921369552,0.2409918,0.49090916,,True,0.9,0.001,1e-07,0.0003162277660168,0.0,None,l1,None,None,None,False,Adam,False,0.001,8.0,1.0,None,1.0,10.0,None,0.0,tanh,1.0,1.0,0.0,0.999,"[{""run_id"": ""27ca2fa090d44f8286439d29362999ca"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:13:05.068737"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""24eaba0568e34021ba902c185a31b836""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
22,22,19e97729c1fd44e8a20400aaffb46b4e,1,FINISHED,./mlruns/1/19e97729c1fd44e8a20400aaffb46b4e/artifacts,2022-04-05 12:12:43.487000+00:00,2022-04-05 12:13:07.576000+00:00,0.34829032,0.6024214029312134,0.17787126,0.16839176,0.59016126,0.1805514246225357,0.2992257,0.54701525,,True,0.9,0.1,1e-07,7.943282347242822e-10,0.0,None,l2,None,None,None,False,Adam,False,0.1,69.0,1.0,None,1.0,10.0,None,0.0,sigmoid,11.0,1.0,0.0,0.999,"[{""run_id"": ""19e97729c1fd44e8a20400aaffb46b4e"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:12:58.852364"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""0150d64b28074e41a8499dc9718b5f4c""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
23,23,1701ce5993734371a7e9b903186e36c7,1,FINISHED,./mlruns/1/1701ce5993734371a7e9b903186e36c7/artifacts,2022-04-05 12:12:32.284000+00:00,2022-04-05 12:12:55.653000+00:00,0.3377519,0.7516452074050903,0.17261998,0.17614505,0.58116424,0.1955662965774536,0.39116696,0.6254334,,True,0.9,0.1,1e-07,3.981071705534969e-06,0.0,None,l2,None,None,None,False,Adam,False,0.1,64.0,1.0,None,1.0,10.0,None,0.0,tanh,12.0,1.0,0.0,0.999,"[{""run_id"": ""1701ce5993734371a7e9b903186e36c7"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:12:45.349972"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""eb2b032df88d4bbf926b43be185c3c05""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
24,24,d68dbcda98bd4ba79927d30cf2ca2af9,1,FINISHED,./mlruns/1/d68dbcda98bd4ba79927d30cf2ca2af9/artifacts,2022-04-05 12:12:06.130000+00:00,2022-04-05 12:12:39.508000+00:00,0.31872874,0.534450888633728,0.16389354,0.16566746,0.56456065,0.1719682067632675,0.32195348,0.56740946,,True,0.9,0.001,1e-07,1e-06,0.0,None,l2,None,None,None,False,Adam,False,0.001,122.0,1.0,None,1.0,10.0,None,0.0,sigmoid,18.0,1.0,0.0,0.999,"[{""run_id"": ""d68dbcda98bd4ba79927d30cf2ca2af9"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:12:30.163592"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""19c4386f3f4f4cb9a452c9feeced56c6""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
25,25,6c6f3a3c438648a8a4ee71d62fd70773,1,FINISHED,./mlruns/1/6c6f3a3c438648a8a4ee71d62fd70773/artifacts,2022-04-05 12:11:55.919000+00:00,2022-04-05 12:12:28.241000+00:00,0.27798182,1.4715216159820557,0.14509238,0.16544077,0.5272398,0.1712800562381744,0.33274397,0.5768396,,True,0.9,0.001,1e-07,0.0012589254117941,0.0,None,l2,None,None,None,False,Adam,False,0.001,97.0,1.0,None,1.0,10.0,None,0.0,relu,18.0,1.0,0.0,0.999,"[{""run_id"": ""6c6f3a3c438648a8a4ee71d62fd70773"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:12:17.483010"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""63a80e8641be46e19ae856f25a65efae""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
26,26,7e713254b79b46598cbfe3f234dd5c6a,1,FINISHED,./mlruns/1/7e713254b79b46598cbfe3f234dd5c6a/artifacts,2022-04-05 12:11:29.694000+00:00,2022-04-05 12:12:01.272000+00:00,0.4291543,0.7422248721122742,0.23598075,0.16602732,0.6550987,0.1645615398883819,0.34505177,0.58741105,,True,0.9,0.0001,1e-07,0.0019952623149688,0.0,None,l2,None,None,None,False,Adam,False,0.0001,7.0,1.0,None,1.0,10.0,None,0.0,sigmoid,16.0,1.0,0.0,0.999,"[{""run_id"": ""7e713254b79b46598cbfe3f234dd5c6a"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:11:50.376516"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""2ce624c041d24ff9b41589eb19ef3cf6""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
27,27,6bc28b3ffe9749dda38dd270c4df70f0,1,FINISHED,./mlruns/1/6bc28b3ffe9749dda38dd270c4df70f0/artifacts,2022-04-05 12:11:24.757000+00:00,2022-04-05 12:11:51.324000+00:00,0.33663225,0.5101097822189331,0.16467902,0.16551308,0.5802002,0.1637480109930038,0.33608192,0.57972574,,True,0.9,0.0001,1e-07,5.011872336272714e-08,0.0,None,l1,None,None,None,False,Adam,False,0.0001,123.0,1.0,None,1.0,10.0,None,0.0,sigmoid,11.0,1.0,0.0,0.999,"[{""run_id"": ""6bc28b3ffe9749dda38dd270c4df70f0"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:11:41.182287"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""3f17b0118f694e70855762a479e5a283""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
28,28,ef9f78b84e534268a85be7589bc9af27,1,FINISHED,./mlruns/1/ef9f78b84e534268a85be7589bc9af27/artifacts,2022-04-05 12:11:00.815000+00:00,2022-04-05 12:11:24.878000+00:00,0.3227167,0.5147197246551514,0.16407545,0.16566023,0.5680816,0.1654181480407714,0.33964798,0.58279324,,True,0.9,0.001,1e-07,5.011872336272715e-09,0.0,None,l2,None,None,None,False,Adam,False,0.001,89.0,1.0,None,1.0,10.0,None,0.0,sigmoid,9.0,1.0,0.0,0.999,"[{""run_id"": ""ef9f78b84e534268a85be7589bc9af27"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:11:18.572726"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""7cfc531a21ab41ac815106012ad4a4f3""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
29,29,8fdd489b41a141d29276aca4dae88d46,1,FINISHED,./mlruns/1/8fdd489b41a141d29276aca4dae88d46/artifacts,2022-04-05 12:11:00.814000+00:00,2022-04-05 12:11:20.834000+00:00,0.18873192,0.3744650185108185,0.101397835,0.11193476,0.43443286,0.1151960715651512,0.20094052,0.44826388,,True,0.9,0.01,1e-07,6.309573444801917e-09,0.0,None,l2,None,None,None,False,Adam,False,0.01,38.0,1.0,None,1.0,10.0,None,0.0,tanh,1.0,1.0,0.0,0.999,"[{""run_id"": ""8fdd489b41a141d29276aca4dae88d46"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:11:14.809791"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""6d2b555442e84db889f29aed42a99000""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
30,30,b9814de865974d2e99dea7973c52b9b0,1,FINISHED,./mlruns/1/b9814de865974d2e99dea7973c52b9b0/artifacts,2022-04-05 12:10:30.189000+00:00,2022-04-05 12:10:56.047000+00:00,0.26845858,0.444091796875,0.12713467,0.108767726,0.5181299,0.1414348483085632,0.23999107,0.48988885,,True,0.9,0.0001,1e-07,1.995262314968879e-07,0.0,None,l1,None,None,None,False,Adam,False,0.0001,125.0,1.0,None,1.0,10.0,None,0.0,tanh,5.0,1.0,0.0,0.999,"[{""run_id"": ""b9814de865974d2e99dea7973c52b9b0"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:10:46.523838"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""19ad43a665944463b145e4e9c9a1212f""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
31,31,8f4400b16852465d8c824b421f451967,1,FINISHED,./mlruns/1/8f4400b16852465d8c824b421f451967/artifacts,2022-04-05 12:10:25.016000+00:00,2022-04-05 12:10:54.542000+00:00,0.31897998,0.5876564979553223,0.16033521,0.16052303,0.5647831,0.1999584138393402,0.32601112,0.5709738,,True,0.9,0.0001,1e-07,2.511886431509577e-08,0.0,None,l2,None,None,None,False,Adam,False,0.0001,52.0,1.0,None,1.0,10.0,None,0.0,relu,14.0,1.0,0.0,0.999,"[{""run_id"": ""8f4400b16852465d8c824b421f451967"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:10:44.874250"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""1f696edc80534b198d90b50d613d41a1""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
32,32,7776231b511d455f929179c9f7d5b85f,1,FINISHED,./mlruns/1/7776231b511d455f929179c9f7d5b85f/artifacts,2022-04-05 12:09:58.933000+00:00,2022-04-05 12:10:25.431000+00:00,0.34695137,0.7883331179618835,0.17079224,0.1657259,0.5890258,0.1733344942331314,0.3209107,0.5664898,,True,0.9,0.0001,1e-07,1.9952623149688783e-05,0.0,None,l1,None,None,None,False,Adam,False,0.0001,97.0,1.0,None,1.0,10.0,None,0.0,sigmoid,15.0,1.0,0.0,0.999,"[{""run_id"": ""7776231b511d455f929179c9f7d5b85f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:10:18.477794"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""7ba100e015224ff78ab2ab4e6f64bb1d""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
33,33,dd1463f4969d4bdb897f5e966ab8c3a1,1,FINISHED,./mlruns/1/dd1463f4969d4bdb897f5e966ab8c3a1/artifacts,2022-04-05 12:09:49.691000+00:00,2022-04-05 12:10:20.853000+00:00,0.31207076,0.5181931257247925,0.16758883,0.16556482,0.5586329,0.1667522937059402,0.33754843,0.5809892,,True,0.9,0.1,1e-07,3.981071705534969e-09,0.0,None,l1,None,None,None,False,Adam,False,0.1,16.0,1.0,None,1.0,10.0,None,0.0,softmax,14.0,1.0,0.0,0.999,"[{""run_id"": ""dd1463f4969d4bdb897f5e966ab8c3a1"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:10:10.314087"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""b1c6f470a981450b89bb32cfe79521d9""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
34,34,bb5c600811a24190921eb26bb903d181,1,FINISHED,./mlruns/1/bb5c600811a24190921eb26bb903d181/artifacts,2022-04-05 12:09:40.604000+00:00,2022-04-05 12:09:54.698000+00:00,0.27542126,0.4640572369098663,0.13544399,0.12790312,0.5248059,0.1490001082420349,0.2572428,0.50719106,,True,0.9,0.001,1e-07,3.162277660168379e-06,0.0,None,l1,None,None,None,False,Adam,False,0.001,19.0,1.0,None,1.0,10.0,None,0.0,relu,2.0,1.0,0.0,0.999,"[{""run_id"": ""bb5c600811a24190921eb26bb903d181"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:09:48.436603"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""2c04984c0e1948f2a2fe98ce2d5104cf""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
35,35,8ca201918cb04bada8ad3f3069e72bdc,1,FINISHED,./mlruns/1/8ca201918cb04bada8ad3f3069e72bdc/artifacts,2022-04-05 12:09:30.754000+00:00,2022-04-05 12:09:45.004000+00:00,0.4963468,1.4183337688446045,0.24641879,0.24560569,0.70451885,0.2492182552814483,0.49554718,0.7039511,,True,0.9,0.0001,1e-07,0.0002511886431509,0.0,None,l1,None,None,None,False,Adam,False,0.0001,105.0,1.0,None,1.0,10.0,None,0.0,softmax,2.0,1.0,0.0,0.999,"[{""run_id"": ""8ca201918cb04bada8ad3f3069e72bdc"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:09:38.746523"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""9e15b9108ab34487960c8eacdd67a77c""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
36,36,0d0000d5c9874bc7a7d9380a43cb1714,1,FINISHED,./mlruns/1/0d0000d5c9874bc7a7d9380a43cb1714/artifacts,2022-04-05 12:09:18.480000+00:00,2022-04-05 12:09:36.735000+00:00,0.32277176,0.5175057053565979,0.16556424,0.16731319,0.5681301,0.1665953546762466,0.35609153,0.59673405,,True,0.9,0.1,1e-07,3.9810717055349694e-10,0.0,None,l1,None,None,None,False,Adam,False,0.1,24.0,1.0,None,1.0,10.0,None,0.0,softmax,7.0,1.0,0.0,0.999,"[{""run_id"": ""0d0000d5c9874bc7a7d9380a43cb1714"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:09:30.004905"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""849876b67ff942f8a41dae8b1c5597f1""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
37,37,c6fa3b9df82241a89b13452d68f5e7fe,1,FINISHED,./mlruns/1/c6fa3b9df82241a89b13452d68f5e7fe/artifacts,2022-04-05 12:08:49.181000+00:00,2022-04-05 12:09:25.999000+00:00,0.4453582,0.5927920937538147,0.23699512,0.17731683,0.6673516,0.2008128017187118,0.39426762,0.62790734,,True,0.9,0.001,1e-07,1.9952623149688783e-08,0.0,None,l1,None,None,None,False,Adam,False,0.001,3.0,1.0,None,1.0,10.0,None,0.0,sigmoid,19.0,1.0,0.0,0.999,"[{""run_id"": ""c6fa3b9df82241a89b13452d68f5e7fe"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:09:16.585793"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""aa17277341254f4297d2ec459d0174c5""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
38,38,eb2cce07d4864722ad3c9bf13cd713b6,1,FINISHED,./mlruns/1/eb2cce07d4864722ad3c9bf13cd713b6/artifacts,2022-04-05 12:08:46.190000+00:00,2022-04-05 12:09:14.462000+00:00,0.32972363,1.3096972703933716,0.16565782,0.16559967,0.57421565,0.1667148470878601,0.33839738,0.58171934,,True,0.9,0.1,1e-07,0.0003981071705534,0.0,None,l1,None,None,None,False,Adam,False,0.1,38.0,1.0,None,1.0,10.0,None,0.0,relu,13.0,1.0,0.0,0.999,"[{""run_id"": ""eb2cce07d4864722ad3c9bf13cd713b6"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:09:04.144077"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""68a7d89e219040f39580dd4b0cd6d823""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
39,39,26b62ac7fd36403d93b9a67baf7ad122,1,FINISHED,./mlruns/1/26b62ac7fd36403d93b9a67baf7ad122/artifacts,2022-04-05 12:08:12.872000+00:00,2022-04-05 12:08:45.196000+00:00,0.3106113,0.6186692714691162,0.17173111,0.16660953,0.5573251,0.1884530037641525,0.3109166,0.55759895,,True,0.9,0.01,1e-07,3.981071705534969e-09,0.0,None,l1,None,None,None,False,Adam,False,0.01,126.0,1.0,None,1.0,10.0,None,0.0,tanh,16.0,1.0,0.0,0.999,"[{""run_id"": ""26b62ac7fd36403d93b9a67baf7ad122"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:08:37.948143"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""c93d67cf95f74223892b10769c89aec3""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
40,40,0b63a2583c2244cf8b05affa896d73c0,1,FINISHED,./mlruns/1/0b63a2583c2244cf8b05affa896d73c0/artifacts,2022-04-05 12:08:04.692000+00:00,2022-04-05 12:08:42.241000+00:00,0.3084317,0.5437036752700806,0.16229801,0.14941122,0.5553663,0.1810922920703888,0.27749443,0.5267774,,True,0.9,0.001,1e-07,1.995262314968879e-07,0.0,None,l2,None,None,None,False,Adam,False,0.001,14.0,1.0,None,1.0,10.0,None,0.0,relu,20.0,1.0,0.0,0.999,"[{""run_id"": ""0b63a2583c2244cf8b05affa896d73c0"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:08:30.751333"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""49c4b7de1f3b4f19843d85ad17e50c58""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
41,41,402f1005e4094afa90e2272acba84884,1,FINISHED,./mlruns/1/402f1005e4094afa90e2272acba84884/artifacts,2022-04-05 12:07:49.630000+00:00,2022-04-05 12:08:08.499000+00:00,0.28279874,0.5677500367164612,0.14189786,0.16561195,0.53178823,0.1674326360225677,0.32307968,0.568401,,True,0.9,0.1,1e-07,7.943282347242822e-10,0.0,None,l2,None,None,None,False,Adam,False,0.1,24.0,1.0,None,1.0,10.0,None,0.0,relu,4.0,1.0,0.0,0.999,"[{""run_id"": ""402f1005e4094afa90e2272acba84884"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:08:02.186661"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""1d86be8aa46f44f28b7189ea34af8535""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
42,42,4b3f145afe7f4281bb683779e15b2d81,1,FINISHED,./mlruns/1/4b3f145afe7f4281bb683779e15b2d81/artifacts,2022-04-05 12:07:37.591000+00:00,2022-04-05 12:08:00.252000+00:00,0.45968565,5.954375743865967,0.2144267,0.21646267,0.6780012,0.2378712892532348,0.462248,0.67988825,,True,0.9,0.001,1e-07,0.0199526231496887,0.0,None,l2,None,None,None,False,Adam,False,0.001,47.0,1.0,None,1.0,10.0,None,0.0,softmax,11.0,1.0,0.0,0.999,"[{""run_id"": ""4b3f145afe7f4281bb683779e15b2d81"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 12:07:51.570058"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""593a88b7733c4fc1b24e65b2f03b8ec4""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
